,user,createdAt,reportsResolved,nThanks,has_givenName,has_location,has_website,has_bio,has_bugcrowdHandle,has_githubHandle,has_gitlabHandle,has_linkedinHandle,has_twitterHandle,yearJoined,hasExternalLink,nhacks,ndisclosedhacks,country
11049,11049,2018-12-28T11:54:41.088Z,2,1,1,0,0,0,0,0,0,0,0,2018,0,2,0,
11050,11050,2017-02-18T22:55:21.371Z,1,1,1,1,0,0,0,0,0,0,0,2017,0,1,0,Egypt
11051,11051,2015-06-29T12:50:20.220Z,11,2,1,0,0,0,0,0,0,0,0,2015,0,1,0,
11052,11052,2016-11-25T13:24:03.090Z,3,1,1,0,0,0,0,0,0,0,0,2016,0,3,0,
11053,11053,2017-12-11T06:19:09.138Z,1,1,1,0,0,1,0,0,0,0,0,2017,0,1,0,
11054,11054,2019-03-31T20:13:35.020Z,3,1,1,0,0,0,0,0,0,0,0,2019,0,3,0,
11055,11055,2015-02-06T08:39:34.519Z,1,1,1,0,0,0,0,0,0,0,0,2015,0,1,0,
11056,11056,2017-01-23T14:24:11.447Z,1,2,1,1,0,1,0,0,0,0,0,2017,0,1,1,Portugal
11057,11057,2018-04-25T17:41:01.448Z,2,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11058,11058,2016-07-25T06:52:34.646Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
11059,11059,2016-03-28T16:11:47.500Z,14,6,1,1,0,0,0,0,0,0,1,2016,1,8,0,Mexico
11060,11060,2016-10-24T09:49:16.541Z,16,15,1,0,0,0,1,1,0,1,0,2016,1,11,5,
11061,11061,2017-02-23T08:37:41.713Z,4,2,1,1,0,1,1,0,0,1,1,2017,1,2,0,India
11062,11062,2018-12-19T06:22:18.604Z,2,2,0,0,0,0,0,0,0,1,0,2018,1,1,0,
11063,11063,2015-03-21T00:42:58.386Z,7,6,1,0,0,0,0,0,0,0,0,2015,0,6,2,
11064,11064,2016-05-31T18:17:16.573Z,5,2,1,0,1,0,0,0,0,0,0,2016,1,7,2,
11065,11065,2018-02-22T02:40:50.598Z,4,2,1,1,0,0,0,0,0,1,1,2018,1,1,0,Brazil
11066,11066,2017-11-02T09:38:57.503Z,1,2,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11067,11067,2018-08-23T03:01:32.612Z,0,1,0,0,0,1,0,0,0,0,0,2018,0,1,0,
11068,11068,2018-02-03T18:46:54.554Z,1,1,1,1,1,0,0,0,0,1,0,2018,1,1,0,Canada
11069,11069,2019-04-03T05:31:07.225Z,8,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11070,11070,2016-03-19T10:16:30.653Z,3,0,0,0,0,0,0,0,0,0,0,2016,0,3,1,
11071,11071,2019-10-26T12:51:57.091Z,11,2,1,1,0,0,0,0,0,0,1,2019,1,7,0,United Kingdom
11072,11072,2016-12-18T15:46:05.722Z,3,2,1,0,1,0,0,0,0,0,0,2016,1,2,0,
11073,11073,2019-07-29T03:29:11.193Z,13,10,0,0,0,0,0,0,0,0,0,2019,0,3,0,
11074,11074,2019-10-26T03:58:23.198Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,1,
11075,11075,2018-07-09T09:59:32.477Z,0,1,1,0,0,0,0,0,0,0,0,2018,0,2,0,
11076,11076,2020-08-23T15:47:37.429Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11077,11077,2014-08-20T11:25:40.628Z,1,1,1,0,0,0,0,0,0,0,0,2014,0,1,0,
11078,11078,2017-03-08T16:49:05.476Z,2,4,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11079,11079,2020-03-24T12:34:46.555Z,9,15,1,1,0,1,0,1,0,0,1,2020,1,8,1,India
11080,11080,2017-01-13T12:19:23.355Z,0,0,1,0,0,0,0,0,0,0,0,2017,0,1,1,
11081,11081,2015-06-30T18:06:22.246Z,1,2,1,1,1,1,0,0,0,0,0,2015,1,1,0,Germany
11082,11082,2014-05-24T13:13:17.432Z,1,1,1,0,0,0,0,1,0,0,1,2014,1,1,0,
11083,11083,2019-10-04T21:55:26.026Z,1,1,0,0,0,0,0,0,0,0,0,2019,0,1,0,
11084,11084,2019-03-15T07:58:13.513Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11085,11085,2021-05-05T22:58:00.129Z,1,2,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11086,11086,2019-12-19T12:49:49.999Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11087,11087,2015-06-03T15:18:27.556Z,1,1,0,0,0,0,0,0,0,0,0,2015,0,1,1,
11088,11088,2020-03-19T13:34:00.270Z,1,1,1,0,0,0,0,0,0,1,0,2020,1,1,0,
11089,11089,2015-08-28T14:15:15.860Z,297,25,1,1,1,0,0,0,0,1,1,2015,1,49,9,Romania
11090,11090,2020-04-24T16:53:03.915Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11091,11091,2018-12-24T14:24:05.227Z,3,2,0,0,1,1,0,0,0,0,0,2018,1,3,0,
11092,11092,2013-11-20T12:20:44.185Z,40,31,1,0,0,0,0,0,0,0,0,2013,0,32,1,
11093,11093,2020-10-19T00:28:54.294Z,1,1,1,0,0,1,0,0,0,0,0,2020,0,1,0,
11094,11094,2020-10-24T05:24:11.091Z,0,1,1,0,0,0,0,0,0,0,0,2020,0,1,1,
11095,11095,2016-05-02T21:08:00.042Z,26,18,1,1,1,1,0,0,0,0,0,2016,1,29,11,Türkiye
11096,11096,2015-07-25T10:30:04.543Z,15,8,0,1,0,0,0,0,0,0,0,2015,0,9,1,Finland
11097,11097,2019-01-05T10:25:33.413Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11098,11098,2016-06-26T20:58:52.686Z,3,2,1,1,1,0,0,0,0,0,0,2016,1,3,1,Dominican Republic
11099,11099,2019-01-01T16:20:12.430Z,12,3,1,0,0,0,0,0,0,0,0,2019,0,2,0,
11100,11100,2019-11-18T08:50:33.125Z,2,1,1,0,0,0,0,0,0,0,0,2019,0,2,0,
11101,11101,2018-02-03T22:12:33.837Z,1,1,1,1,1,0,0,0,0,0,0,2018,1,1,0,Czechia
11102,11102,2019-04-10T06:10:11.171Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11103,11103,2017-07-25T16:58:36.077Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11104,11104,2018-05-03T03:34:57.407Z,1,1,1,0,1,0,0,0,0,0,0,2018,1,1,0,
11105,11105,2016-12-01T00:22:56.969Z,16,12,0,0,0,0,0,0,0,0,0,2016,0,18,2,
11106,11106,2016-09-21T23:07:44.293Z,2,4,0,0,0,0,0,0,0,0,0,2016,0,2,1,
11107,11107,2016-12-31T18:37:36.926Z,3,2,1,0,0,0,0,0,0,0,0,2016,0,4,3,
11108,11108,2014-05-13T11:09:01.932Z,1,1,1,1,0,1,0,0,0,0,0,2014,0,1,0,
11109,11109,2019-12-20T02:13:01.968Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11110,11110,2015-01-08T07:44:20.189Z,3,2,1,0,0,0,0,0,0,0,0,2015,0,3,0,
11111,11111,2016-09-02T13:48:24.657Z,2,1,1,1,0,1,0,0,0,0,0,2016,0,2,0,Italy
11112,11112,2020-02-06T08:04:58.457Z,3,1,1,0,0,0,0,0,0,0,0,2020,0,3,3,
11113,11113,2015-07-01T00:55:22.489Z,1,1,1,0,1,0,0,0,0,0,0,2015,1,1,1,
11114,11114,2017-03-08T20:18:16.677Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11115,11115,2016-08-13T15:59:36.018Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
11116,11116,2017-06-28T18:47:36.010Z,1,1,1,0,0,1,0,0,1,0,1,2017,1,1,0,
11117,11117,2019-03-03T09:24:33.753Z,1,1,1,0,0,1,0,0,0,0,0,2019,0,1,0,
11118,11118,2017-07-21T16:42:27.655Z,3,1,1,0,0,0,0,0,0,0,0,2017,0,3,0,
11119,11119,2015-05-15T19:35:37.596Z,3,4,1,0,0,0,0,0,0,0,0,2015,0,4,2,
11120,11120,2020-12-21T11:03:59.445Z,2,2,1,0,0,0,0,0,0,0,0,2020,0,2,0,
11121,11121,2019-05-24T11:44:00.144Z,19,5,1,1,1,0,1,1,0,0,0,2019,1,16,1,Uruguay
11122,11122,2018-10-06T10:19:50.413Z,18,12,1,0,0,0,0,0,0,0,0,2018,0,17,1,
11123,11123,2018-12-27T21:19:34.771Z,0,0,1,1,0,0,0,0,0,0,0,2018,0,1,0,United States
11124,11124,2020-07-05T12:12:53.608Z,6,5,1,1,0,1,0,0,0,0,1,2020,1,3,1,India
11125,11125,2017-10-08T17:35:38.710Z,26,15,1,0,1,1,1,1,0,0,1,2017,1,21,2,
11126,11126,2019-03-02T09:51:30.512Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11127,11127,2020-05-21T14:28:47.872Z,3,1,1,0,0,0,0,0,0,0,0,2020,0,2,0,
11128,11128,2019-04-03T20:25:31.995Z,10,1,1,1,0,1,0,0,0,0,1,2019,1,2,0,Algeria
11129,11129,2021-07-16T00:52:20.350Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11130,11130,2021-07-30T05:36:01.216Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11131,11131,2020-02-21T17:15:28.381Z,5,5,1,0,1,0,1,0,0,0,1,2020,1,4,3,
11132,11132,2016-08-21T14:25:18.428Z,2,2,1,1,0,1,0,0,0,0,0,2016,0,2,1,Germany
11133,11133,2021-02-14T06:07:53.451Z,1,3,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11134,11134,2017-09-30T03:45:26.733Z,58,10,1,1,1,1,0,0,0,0,0,2017,1,20,2,Bangladesh
11135,11135,2017-01-12T17:23:37.514Z,8,5,1,0,0,0,0,0,0,0,1,2017,1,3,0,
11136,11136,2021-05-12T07:45:59.393Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11137,11137,2021-03-17T22:40:00.008Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11138,11138,2014-02-19T16:44:36.193Z,3,3,1,0,0,0,0,0,0,0,0,2014,0,3,0,
11139,11139,2018-01-23T00:10:59.168Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11140,11140,2017-07-31T10:59:26.162Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,1,
11141,11141,2018-10-31T10:06:29.104Z,2,2,1,0,0,0,0,0,0,0,0,2018,0,2,0,
11142,11142,2019-08-22T05:00:23.419Z,4,2,1,1,0,0,0,0,0,1,1,2019,1,2,0,India
11143,11143,2019-03-18T10:22:51.666Z,1,2,1,0,0,1,0,0,0,0,0,2019,0,1,0,
11144,11144,2021-03-15T13:28:51.480Z,3,5,1,0,0,0,0,0,0,0,1,2021,1,4,0,
11145,11145,2018-12-30T01:02:02.122Z,7,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11146,11146,2018-01-23T14:11:26.948Z,6,2,1,0,0,0,0,0,0,0,0,2018,0,6,0,
11147,11147,2019-05-30T04:09:37.176Z,1,1,0,0,0,0,0,0,0,0,0,2019,0,1,1,
11148,11148,2017-01-12T20:06:54.148Z,1,1,1,0,1,0,0,0,0,0,0,2017,1,1,0,
11149,11149,2016-10-14T09:17:29.761Z,7,2,1,0,0,0,0,0,0,0,0,2016,0,4,0,
11150,11150,2017-02-20T00:04:28.742Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11151,11151,2016-03-17T08:54:16.740Z,0,0,1,0,0,0,0,0,0,0,0,2016,0,1,1,
11152,11152,2021-02-22T11:04:03.456Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11153,11153,2015-06-09T11:24:09.914Z,4,3,0,0,0,0,0,0,0,0,0,2015,0,5,1,
11154,11154,2018-12-14T21:21:09.938Z,1,2,1,0,1,0,0,0,0,0,0,2018,1,1,0,
11155,11155,2017-01-06T13:14:37.232Z,6,2,1,1,0,0,0,0,0,0,0,2017,0,3,0,Argentina
11156,11156,2016-01-20T06:32:24.377Z,9,7,1,1,0,1,1,1,0,0,0,2016,1,6,2,Vietnam
11157,11157,2016-02-08T08:21:12.173Z,1,1,0,0,0,0,0,0,0,0,0,2016,0,1,0,
11158,11158,2015-07-12T20:23:51.752Z,4,3,1,0,0,0,0,0,0,0,1,2015,1,3,0,
11159,11159,2019-08-14T07:53:23.865Z,2,2,1,0,1,1,0,0,0,0,1,2019,1,2,1,
11160,11160,2016-10-21T08:24:00.058Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,1,
11161,11161,2019-10-12T23:08:40.488Z,25,13,1,0,0,0,0,0,0,0,0,2019,0,16,0,
11162,11162,2016-01-19T10:04:35.459Z,21,9,1,1,1,1,0,0,0,0,0,2016,1,20,4,
11163,11163,2020-04-05T11:06:02.356Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11164,11164,2016-03-19T10:23:48.066Z,10,6,0,0,0,0,0,0,0,0,0,2016,0,10,1,
11165,11165,2020-11-04T03:51:26.658Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11166,11166,2013-11-07T07:14:29.418Z,2,3,1,0,1,1,0,0,0,0,0,2013,1,3,0,
11167,11167,2018-04-11T12:02:12.117Z,1,1,1,1,1,1,0,0,0,0,0,2018,1,2,2,
11168,11168,2014-06-02T07:56:53.147Z,13,18,1,1,1,1,0,0,0,0,0,2014,1,12,1,India
11169,11169,2018-10-24T11:13:33.487Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11170,11170,2020-06-01T16:46:06.453Z,3,3,1,0,0,0,0,0,0,1,0,2020,1,3,2,
11171,11171,2020-09-22T00:50:49.675Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11172,11172,2020-04-20T22:22:10.136Z,70,38,1,0,0,1,0,0,0,0,1,2020,1,30,1,
11173,11173,2019-09-20T09:25:23.068Z,4,3,1,0,0,0,0,0,0,0,0,2019,0,4,0,
11174,11174,2018-01-10T09:02:51.683Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11175,11175,2020-03-30T08:32:25.780Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11176,11176,2018-10-23T11:29:23.283Z,1,1,0,0,0,0,0,0,0,0,0,2018,0,1,0,
11177,11177,2017-04-30T19:22:28.454Z,2,2,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11178,11178,2018-08-15T22:57:42.970Z,6,3,1,0,0,1,0,0,0,0,0,2018,0,6,0,
11179,11179,2018-01-05T21:40:14.425Z,2,2,1,0,0,0,0,0,0,0,1,2018,1,2,1,
11180,11180,2018-01-22T15:57:22.122Z,0,3,0,0,0,0,0,0,0,0,0,2018,0,1,0,
11181,11181,2021-04-30T08:22:11.692Z,5,6,1,0,1,0,0,0,0,0,1,2021,1,5,1,
11182,11182,2016-03-24T15:59:17.075Z,1,1,1,0,0,1,0,0,0,0,0,2016,0,1,0,
11183,11183,2015-11-20T11:39:06.214Z,0,1,1,0,0,0,0,0,0,0,0,2015,0,1,1,
11184,11184,2016-12-01T19:43:46.061Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
11185,11185,2018-10-01T23:55:26.673Z,5,5,1,1,0,1,0,0,0,0,0,2018,0,5,0,
11186,11186,2019-01-07T01:51:49.014Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11187,11187,2018-07-30T05:15:58.643Z,2,1,0,0,0,0,0,0,0,0,0,2018,0,2,0,
11188,11188,2014-12-19T10:29:05.680Z,36,13,1,0,0,0,0,0,0,0,0,2014,0,27,0,
11189,11189,2018-07-27T07:52:41.814Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11190,11190,2019-01-26T19:31:27.764Z,57,2,1,0,0,0,0,0,0,0,0,2019,0,64,0,
11191,11191,2017-04-22T01:05:20.465Z,6,2,1,1,0,0,0,0,0,0,0,2017,0,2,0,Argentina
11192,11192,2018-10-25T04:37:34.309Z,16,11,1,0,0,0,1,0,0,0,1,2018,1,11,0,
11193,11193,2016-10-24T17:55:57.512Z,3,4,1,0,0,1,0,0,0,0,0,2016,0,1,0,
11194,11194,2021-05-11T21:35:17.375Z,1,1,1,0,0,0,0,0,0,0,0,2021,0,1,0,
11195,11195,2018-01-17T07:01:58.610Z,5,2,1,0,0,0,0,0,0,0,0,2018,0,2,0,
11196,11196,2018-07-04T21:36:33.628Z,1,1,1,1,0,1,0,0,0,0,0,2018,0,1,0,Russia
11197,11197,2015-06-20T01:45:25.727Z,3,2,1,0,1,1,0,0,0,0,0,2015,1,3,0,
11198,11198,2018-04-12T01:30:20.175Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11199,11199,2018-11-24T19:18:54.533Z,2,2,1,1,0,0,0,0,0,1,0,2018,1,2,0,Ukraine
11200,11200,2014-08-21T02:41:27.886Z,6,2,1,0,0,0,0,0,0,0,0,2014,0,3,0,
11201,11201,2013-11-09T22:42:57.746Z,2,2,1,0,1,0,0,0,0,0,0,2013,1,1,1,
11202,11202,2016-02-28T11:40:02.532Z,14,8,1,0,1,1,1,1,0,1,1,2016,1,10,4,
11203,11203,2013-11-06T21:06:35.268Z,1,1,1,1,1,1,0,0,0,0,0,2013,1,1,0,Colombia
11204,11204,2019-04-24T11:30:39.544Z,1,2,1,0,0,0,1,0,0,1,0,2019,1,1,0,
11205,11205,2014-04-22T22:33:39.480Z,0,1,1,0,1,1,1,1,0,1,1,2014,1,1,0,
11206,11206,2018-01-26T00:19:06.731Z,7,1,0,0,0,0,0,0,0,0,0,2018,0,7,0,
11207,11207,2016-10-24T17:20:54.247Z,7,3,1,1,1,1,0,0,0,0,0,2016,1,7,4,United Arab Emirates
11208,11208,2019-03-18T19:48:25.737Z,2,1,1,1,0,0,0,0,0,0,0,2019,0,2,0,Argentina
11209,11209,2016-01-25T19:07:12.021Z,1,1,1,1,1,1,0,0,0,0,0,2016,1,2,0,
11210,11210,2015-04-08T21:28:01.765Z,1,1,1,1,0,0,0,0,0,0,0,2015,0,2,2,United States
11211,11211,2018-10-01T11:58:09.052Z,21,2,1,0,0,0,0,0,0,0,0,2018,0,21,0,
11212,11212,2018-05-13T11:30:52.515Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11213,11213,2016-04-18T11:37:25.207Z,1,1,1,1,0,0,0,0,0,0,0,2016,0,1,1,India
11214,11214,2017-12-20T18:48:15.162Z,3,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11215,11215,2014-02-07T15:33:48.387Z,3,7,1,0,0,1,0,0,0,0,0,2014,0,7,4,
11216,11216,2018-10-04T09:28:32.887Z,5,5,1,1,0,0,0,0,0,0,0,2018,0,5,1,Nepal
11217,11217,2014-05-22T08:47:14.006Z,3,2,1,0,0,0,0,0,0,0,0,2014,0,2,1,
11218,11218,2018-03-20T22:17:21.707Z,1,1,1,1,0,0,0,0,0,0,0,2018,0,1,0,United States
11219,11219,2017-03-11T01:06:10.866Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11220,11220,2019-01-27T19:35:25.544Z,31,3,0,0,0,0,0,0,0,0,0,2019,0,3,0,
11221,11221,2016-08-26T13:55:49.603Z,2,2,1,0,0,0,0,0,0,0,0,2016,0,2,0,
11222,11222,2020-09-12T12:29:10.067Z,21,3,1,0,0,0,0,0,0,0,0,2020,0,22,0,
11223,11223,2019-07-16T01:58:21.882Z,3,1,1,0,0,0,0,0,0,0,0,2019,0,3,0,
11224,11224,2015-02-16T22:11:27.125Z,2,1,1,0,0,0,0,0,0,0,0,2015,0,2,0,
11225,11225,2020-05-18T17:06:46.884Z,0,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11226,11226,2017-07-01T16:47:03.434Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,2,1,
11227,11227,2019-10-29T09:14:14.521Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11228,11228,2015-08-24T14:05:00.314Z,4,2,1,0,0,0,0,0,0,0,0,2015,0,3,0,
11229,11229,2020-09-21T11:19:19.680Z,0,0,1,0,0,0,0,0,0,0,0,2020,0,1,1,
11230,11230,2020-02-10T15:47:28.966Z,6,1,1,0,0,0,0,1,0,0,1,2020,1,4,1,
11231,11231,2020-06-09T07:38:20.427Z,2,3,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11232,11232,2015-02-11T14:56:14.142Z,3,1,1,0,0,0,0,0,0,0,0,2015,0,1,0,
11233,11233,2019-07-05T11:07:01.571Z,4,8,1,0,0,0,0,0,0,0,0,2019,0,5,0,
11234,11234,2016-09-28T15:22:47.161Z,56,9,1,0,1,1,0,0,0,1,1,2016,1,45,1,
11235,11235,2020-12-02T17:18:01.054Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11236,11236,2014-02-21T18:44:17.387Z,1,2,1,0,0,0,0,0,0,0,0,2014,0,1,0,
11237,11237,2016-05-27T00:30:26.408Z,3,3,1,0,0,0,0,1,0,0,1,2016,1,3,0,
11238,11238,2020-12-26T12:03:30.592Z,0,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11239,11239,2019-12-22T09:03:38.693Z,4,10,1,0,0,0,0,0,0,0,1,2019,1,3,0,
11240,11240,2016-06-29T06:27:52.326Z,1,2,0,1,1,1,0,0,0,0,0,2016,1,1,0,United States
11241,11241,2015-11-18T13:27:45.945Z,3,2,1,1,0,0,0,0,0,0,0,2015,0,2,0,France
11242,11242,2014-05-26T10:55:47.821Z,468,67,1,1,0,0,0,0,0,0,0,2014,0,147,8,Australia
11243,11243,2018-02-15T18:53:41.644Z,1,1,1,1,1,1,0,0,0,0,0,2018,1,1,0,Myanmar
11244,11244,2016-09-02T14:07:15.889Z,3,3,1,0,0,0,0,0,0,0,0,2016,0,3,0,
11245,11245,2019-11-28T18:31:38.344Z,4,1,1,0,0,0,0,0,0,0,0,2019,0,3,0,
11246,11246,2019-07-07T17:01:03.759Z,1,1,1,0,0,0,0,0,0,1,0,2019,1,1,0,
11247,11247,2017-10-10T17:19:42.486Z,1,2,1,0,0,0,0,0,0,0,1,2017,1,1,0,
11248,11248,2019-03-04T05:23:12.124Z,0,1,1,1,0,1,0,0,0,0,0,2019,0,1,0,United States
11249,11249,2019-01-15T11:09:47.320Z,2,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11250,11250,2017-07-25T02:01:07.641Z,0,1,1,0,0,0,0,0,0,0,0,2017,0,2,0,
11251,11251,2019-12-19T18:39:05.323Z,40,23,1,1,1,1,1,0,0,0,1,2019,1,32,2,United States
11252,11252,2016-12-08T19:23:24.153Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
11253,11253,2016-11-11T15:28:55.133Z,6,10,1,0,0,0,0,0,0,0,0,2016,0,6,0,
11254,11254,2018-12-21T07:17:32.868Z,5,4,1,0,0,0,0,0,0,0,0,2018,0,5,1,
11255,11255,2019-07-15T13:48:08.526Z,1,1,1,1,0,0,0,0,0,0,0,2019,0,1,0,
11256,11256,2016-05-12T02:33:40.962Z,5,4,1,0,0,0,0,0,0,0,0,2016,0,4,0,
11257,11257,2016-04-26T15:51:38.528Z,3,3,1,0,0,0,0,0,0,0,0,2016,0,3,1,
11258,11258,2015-05-12T01:04:40.145Z,2078,11,1,1,0,1,0,0,0,1,1,2015,1,269,0,Argentina
11259,11259,2016-05-09T02:27:58.984Z,8,1,1,0,0,0,0,0,0,0,0,2016,0,9,8,
11260,11260,2017-09-14T03:32:30.261Z,10,4,1,0,0,1,0,0,0,0,1,2017,1,6,3,
11261,11261,2019-12-11T20:48:31.475Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11262,11262,2018-06-30T20:54:20.689Z,2,1,1,0,0,0,0,0,0,0,0,2018,0,2,0,
11263,11263,2019-01-08T20:21:25.999Z,3,3,0,0,0,0,0,0,0,0,0,2019,0,2,0,
11264,11264,2020-05-18T23:30:26.555Z,2,1,1,0,0,0,0,0,0,0,0,2020,0,2,0,
11265,11265,2017-12-17T23:53:36.367Z,1,1,1,0,0,0,0,0,0,0,0,2017,0,1,0,
11266,11266,2016-02-19T22:02:04.854Z,1,1,1,0,0,0,0,0,0,0,0,2016,0,1,0,
11267,11267,2014-12-08T11:02:54.899Z,3,6,1,0,0,1,1,0,0,1,1,2014,1,3,0,
11268,11268,2019-10-29T21:51:13.143Z,2,1,1,0,0,0,0,0,0,0,0,2019,0,2,0,
11269,11269,2017-09-09T18:05:08.861Z,0,2,0,0,0,0,0,0,0,0,0,2017,0,1,1,
11270,11270,2014-10-30T11:16:38.242Z,1,1,1,0,0,0,0,0,0,0,0,2014,0,1,0,
11271,11271,2018-09-25T15:19:18.763Z,1,2,1,0,0,0,0,0,0,0,0,2018,0,1,0,
11272,11272,2018-10-31T03:07:38.583Z,17,4,1,0,0,0,0,1,0,0,0,2018,1,29,0,
11273,11273,2017-09-28T02:33:26.314Z,5,2,1,1,0,0,0,0,0,0,0,2017,0,5,0,United States
11274,11274,2016-12-05T19:41:20.442Z,27,17,1,1,0,1,0,0,0,0,0,2016,0,26,2,United States
11275,11275,2020-09-24T18:30:54.109Z,0,1,1,0,0,1,0,0,0,0,0,2020,0,1,0,
11276,11276,2016-05-09T11:45:14.318Z,0,2,1,1,0,1,0,0,0,0,0,2016,0,1,0,India
11277,11277,2018-05-10T01:19:24.378Z,1,1,1,1,1,1,0,0,0,0,0,2018,1,1,0,France
11278,11278,2020-08-01T23:04:26.071Z,1,1,1,0,0,0,0,0,0,0,1,2020,1,1,0,
11279,11279,2017-03-11T17:57:55.185Z,3,5,0,0,0,0,0,0,0,0,0,2017,0,3,0,
11280,11280,2020-09-01T07:28:54.756Z,1,1,1,0,0,0,0,0,0,0,0,2020,0,1,0,
11281,11281,2014-11-05T19:58:50.200Z,3,2,1,0,0,0,0,0,0,0,0,2014,0,2,0,
11282,11282,2015-01-06T22:10:59.734Z,7,2,1,0,1,1,0,0,0,0,0,2015,1,7,0,
11283,11283,2020-01-30T22:16:07.415Z,13,1,1,0,1,0,0,0,0,0,0,2020,1,11,0,
11284,11284,2019-04-08T04:17:50.019Z,1,1,1,0,0,0,0,0,0,0,0,2019,0,1,0,
11285,11285,2016-03-07T09:11:42.162Z,11,7,1,1,0,1,0,0,0,0,0,2016,0,8,3,India
11286,11286,2014-05-08T12:34:45.457Z,4,2,0,0,0,0,0,0,0,0,0,2014,0,4,4,
11287,11287,2018-08-20T06:28:35.217Z,22,2,1,0,0,0,0,0,0,0,1,2018,1,22,1,
11288,11288,2018-04-11T10:45:15.729Z,1,1,1,0,0,0,0,0,0,0,0,2018,0,1,1,
11289,11289,2018-06-27T12:15:57.065Z,5,4,1,0,0,0,0,0,0,0,0,2018,0,4,1,
11290,11290,2020-06-29T01:49:24.941Z,8,3,1,0,0,0,0,0,0,0,0,2020,0,3,1,
11291,11291,2019-06-30T17:38:57.871Z,2,2,1,0,1,0,0,0,0,0,0,2019,1,1,0,
11292,11292,2018-11-23T16:25:57.186Z,2,3,1,0,0,0,0,0,0,0,0,2018,0,2,1,
11293,11293,2017-06-24T15:58:57.405Z,11,9,0,0,0,0,1,0,0,0,0,2017,1,10,2,
11294,11294,2016-01-13T11:57:34.772Z,0,0,1,0,0,0,0,0,0,0,0,2016,0,1,0,
11295,11295,2017-11-14T06:55:10.410Z,4,4,1,0,0,1,0,0,0,0,0,2017,0,4,0,
11296,11296,2017-12-10T17:35:48.281Z,0,0,1,0,0,0,0,0,0,0,0,2017,0,1,1,
11297,11297,2020-10-03T13:16:21.450Z,1,1,1,0,0,0,1,1,0,1,1,2020,1,1,1,
